Sequence ID	1_A1_scoreScore1_x	1_A1_scoreScore2_x	1_A1-final-viral-score_vs2_scoreScore1	1_A1-final-viral-score_vs2_scoreScore2	1_A1-final-viral-score_vs2_scoreScore3	1_VIBRANT_genome_quality_A1_scoreScore1	1_VIBRANT_genome_quality_A1_scoreScore2	1_VIBRANT_genome_quality_A1_scoreScore3	1_VIBRANT_genome_quality_A1_scoreScore4	1_A1_scoreScore1_y	1_A1_scoreScore2_y	2_A1_scoreScore	2_A1_scoreScore1_x	2_A1_scoreScore2_x	2_A1-final-viral-score_vs2_add_scoreScore	2_A1_scoreScore1_y	2_A1_scoreScore2_y	3_A1_scoreScore1_x	3_A1_scoreScore2_x	3_A1_scoreScore3_x	3_A1-final-viral-score_vs2_rmv_scoreScore	3_A1_scoreScore1_y	3_A1_scoreScore2_y	3_A1_scoreScore3_y
k141_1003395	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0
k141_1003396	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0
k141_1003397	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0
k141_1003398	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0
k141_1003399	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_10034	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0
k141_100340	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003400	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0
k141_1003401	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0
k141_1003402	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
k141_1003403	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003404	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003405	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003406	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003407	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003408	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003409	1	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_100341	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003410	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0
k141_1003411	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0
k141_1003412	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0
k141_1003413	1	1	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003414	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003415	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
k141_1003416	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003417	1	1	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003418	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0
k141_1003419	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0
k141_100342	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0
k141_1003420	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0
k141_1003421	1	1	1	1	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003422	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003423	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0
k141_1003424	0	0	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0
k141_1003425	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0
k141_1003426	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
k141_1003427	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003428	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003429	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_100343	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003430	1	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0
k141_1003431	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003432	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
k141_1003433	1	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0
k141_1003434	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003435	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003436	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003437	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003438	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003439	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_100344	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0
k141_1003440	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0
k141_1003441	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
k141_1003442	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003443	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003444	1	1	1	1	1	0	1	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0
k141_1003444	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0
k141_1003445	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003446	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003447	1	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0
k141_1003448	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0
k141_1003449	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
k141_100345	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003450	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003451	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003452	1	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0
k141_1003453	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
k141_1003454	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003455	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003456	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003457	1	1	1	1	1	0	1	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0
k141_1003458	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003459	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
k141_100346	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003460	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003461	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003462	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	-1	0	0	0	0	0
k141_1003463	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	-1	0	0	0	0	0
k141_1003464	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003465	1	0	1	1	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003466	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003467	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003468	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003469	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_100347	1	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0
k141_1003470	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003471	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	-1	0	0	0	0	0
k141_1003472	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003473	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003474	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	-1	0	0	0	0	0	0
k141_1003475	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003476	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003477	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003478	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003479	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_100348	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_1003480	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	-1	0	0	0	0	0
k141_1003481	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003482	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003484	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003485	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003486	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	-1	0	0	0	0	0	0
k141_1003487	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0
k141_1003488	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	0	0
k141_1003489	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	-1	0	0	0	0	0
k141_100349	0	0	1	1	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003490	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003491	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003492	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003493	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003494	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003495	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	-1	0	0	0	0	0
k141_1003496	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	-1	0	0	0	0	0
k141_1003497	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003498	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003499	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	-1	0	0	0	0	0	0
k141_10035	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0
k141_100350	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003500	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003501	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003502	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003503	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003504	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	-1	0	0	0	0	0	0
k141_1003505	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0
k141_1003506	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0
k141_1003507	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003508	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_100351	0	0	1	1	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003510	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003511	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003512	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003513	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0
k141_1003514	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003515	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003516	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003517	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0
k141_1003518	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003519	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_100352	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003520	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003521	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	-1	0
k141_1003522	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	-1	0	0	0	0	0
k141_1003523	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003525	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003526	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003527	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003528	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003529	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_100353	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0
k141_1003530	1	1	1	1	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003532	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	-1	0	0	0	0	0	0
k141_1003533	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003534	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003535	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003536	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0
k141_1003537	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003538	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003539	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	-1	0	0	0	0	0	0
k141_100354	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0
k141_1003540	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003541	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003542	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003543	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	0	0
k141_1003544	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003545	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003546	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	-1	0	0	0	0	0
k141_1003547	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003548	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003549	1	1	1	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_100355	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0
k141_1003550	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003551	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003552	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003553	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	-1	0	0	0	0	0
k141_1003554	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003555	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003556	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003557	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003558	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	-1	0	0	0	0	0
k141_1003559	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	-1	0	0	0	0	0	0
k141_100356	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0
k141_1003560	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003561	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003562	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003563	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003564	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003565	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	-1	0	0	0	0	0	0
k141_1003566	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	-1	0	0	0	0	0
k141_1003567	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003568	1	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003569	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_100357	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0
k141_1003570	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003571	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
k141_1003572	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003573	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003574	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003575	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003576	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0
k141_1003577	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003578	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003579	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_100358	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0
k141_1003580	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003581	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003582	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003583	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003584	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003585	1	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003586	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003587	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003588	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003589	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_100359	0	0	1	1	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003590	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003591	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003592	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003593	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003594	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003595	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003596	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003597	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003598	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003599	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_10036	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0
k141_100360	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0
k141_1003600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003601	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003602	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003603	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003604	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003605	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003606	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003607	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003608	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0
k141_1003609	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_100361	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003610	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003611	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k141_1003612	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0
k141_1003613	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
k141_1003614	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
